Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,COG,Description,Name,KO,KEGG_Pathway,COG_root,abs_log2FoldChange,-log10(pvalue)
g14986,17.8318154412962,1.53974800362991,0.378899718626566,4.06373488270507,4.82936769616449e-05,0.0018437330115131,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,1.53974800362991,4.316109727228364
g15130,720.440178792371,0.7425765513113,0.243008386058345,3.05576512545955,0.0022448703381832,0.024306237652049,Rp_R20_pos_vs_Rp_R10_pos,"2BY59@1|root,2SBHU@2759|Eukaryota,3AWQM@33154|Opisthokonta,3Q1H6@4751|Fungi,1GUTT@112252|Fungi incertae sedis",-,-,-,-,,0.7425765513113,2.6488087384191292
g15290,37.1750570323088,0.848865148683879,0.271473525186984,3.1268800451138,0.0017667199591409,0.0206158012963887,Rp_R20_pos_vs_Rp_R10_pos,"COG1252@1|root,KOG2495@2759|Eukaryota,3A5HF@33154|Opisthokonta,3P7EC@4751|Fungi",Pyridine nucleotide-disulphide oxidoreductase,-,-,-,COG1252,0.848865148683879,2.7528322845839255
g1534,3461.7592261176,0.764826265495507,0.270423279407912,2.82825601098427,0.0046802362026493,0.0391190546769067,Rp_R20_pos_vs_Rp_R10_pos,"KOG0694@1|root,KOG0694@2759|Eukaryota,38B5Z@33154|Opisthokonta,3NVXF@4751|Fungi,1GW7E@112252|Fungi incertae sedis",Protein kinase C conserved region 1 (C1) domains (Cysteine-rich domains),PKC1,"K02677,K18050","ko01521,ko04010,ko04011,ko04012,ko04014,ko04015,ko04020,ko04022,ko04066,ko04070,ko04071,ko04072,ko04139,ko04150,ko04151,ko04261,ko04270,ko04310,ko04360,ko04370,ko04371,ko04510,ko04530,ko04540,ko04650,ko04664,ko04666,ko04670,ko04713,ko04720,ko04723,ko04724,ko04725,ko04726,ko04727,ko04728,ko04730,ko04745,ko04750,ko04911,ko04912,ko04916,ko04918,ko04919,ko04921,ko04925,ko04926,ko04930,ko04931,ko04933,ko04960,ko04961,ko04970,ko04971,ko04972,ko05031,ko05032,ko05110,ko05130,ko05143,ko05146,ko05161,ko05164,ko05200,ko05205,ko05206,ko05214,ko05223,ko05225,ko05231,map01521,map04010,map04011,map04012,map04014,map04015,map04020,map04022,map04066,map04070,map04071,map04072,map04139,map04150,map04151,map04261,map04270,map04310,map04360,map04370,map04371,map04510,map04530,map04540,map04650,map04664,map04666,map04670,map04713,map04720,map04723,map04724,map04725,map04726,map04727,map04728,map04730,map04745,map04750,map04911,map04912,map04916,map04918,map04919,map04921,map04925,map04926,map04930,map04931,map04933,map04960,map04961,map04970,map04971,map04972,map05031,map05032,map05110,map05130,map05143,map05146,map05161,map05164,map05200,map05205,map05206,map05214,map05223,map05225,map05231",,0.764826265495507,2.329732228353523
g15365,172.342860761095,0.674029321065821,0.132821931191257,5.07468393977237,3.88140609042406e-07,5.69292962210312e-05,Rp_R20_pos_vs_Rp_R10_pos,"2F907@1|root,2TA5A@2759|Eukaryota,3950R@33154|Opisthokonta,3Q249@4751|Fungi,1GX00@112252|Fungi incertae sedis",Uncharacterized conserved protein (DUF2358),-,-,-,,0.674029321065821,6.4110109170115805
g15373,7834.46142097163,0.613507543321193,0.168034117222596,3.65108915654596,0.0002611305638375,0.0055597220571674,Rp_R20_pos_vs_Rp_R10_pos,"28K5G@1|root,2QSK3@2759|Eukaryota,38FDK@33154|Opisthokonta,3NY8A@4751|Fungi,1GVWZ@112252|Fungi incertae sedis",Polysaccharide deacetylase,-,-,-,,0.613507543321193,3.583142293519315
g15376,832.839060068168,0.698762451137341,0.168024961974715,4.15868239412245,3.20088590810232e-05,0.0013794942118656,Rp_R20_pos_vs_Rp_R10_pos,"COG1607@1|root,KOG2763@2759|Eukaryota,38DIF@33154|Opisthokonta,3P1HE@4751|Fungi,1GU17@112252|Fungi incertae sedis",Thioesterase superfamily,-,K12417,-,COG1607,0.698762451137341,4.494729805507429
g15464,1658.58595550082,1.53050397603277,0.320038225693875,4.78225365958858,1.73340747689966e-06,0.0001722276281827,Rp_R20_pos_vs_Rp_R10_pos,"KOG3770@1|root,KOG3770@2759|Eukaryota,38E4G@33154|Opisthokonta,3NVEG@4751|Fungi,1GWPP@112252|Fungi incertae sedis",Catalyzes the hydrolysis of inorganic polyphosphate (polyP) chains of many hundreds of phosphate residues into shorter lengths,PPN1,K06018,-,,1.53050397603277,5.761099334477328
g15466,1630.22268858201,0.64617315567057,0.16668861422637,3.87652845198558,0.0001059574247712,0.0031261296109014,Rp_R20_pos_vs_Rp_R10_pos,"COG4886@1|root,KOG0472@2759|Eukaryota,38HJE@33154|Opisthokonta,3NYSM@4751|Fungi,1GTYQ@112252|Fungi incertae sedis",Leucine Rich repeats (2 copies),-,-,-,COG4886,0.64617315567057,3.974868605501727
g15467,3763.50727150403,0.607275555033782,0.11604524153114,5.23309311972798,1.66696705830503e-07,3.07161411861678e-05,Rp_R20_pos_vs_Rp_R10_pos,"2E1QF@1|root,2S90K@2759|Eukaryota,39BUF@33154|Opisthokonta,3P0B4@4751|Fungi,1GVKV@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,,0.607275555033782,6.778072982378178
g15503,481.13956449583,0.643890430281741,0.165481744441488,3.89100581731788,9.98295392205538e-05,0.0030349090803154,Rp_R20_pos_vs_Rp_R10_pos,"KOG3206@1|root,KOG3206@2759|Eukaryota,38DNA@33154|Opisthokonta,3NXIM@4751|Fungi,1GTDU@112252|Fungi incertae sedis",CAP_GLY,-,K17262,-,,0.643890430281741,4.000740933438965
g15568,258.854669936875,0.807594171890645,0.29119158503997,2.77341177898321,0.0055471878826625,0.0439353159071327,Rp_R20_pos_vs_Rp_R10_pos,"28J4G@1|root,2QRGH@2759|Eukaryota,38E3P@33154|Opisthokonta,3NU5P@4751|Fungi,1GSGY@112252|Fungi incertae sedis","Catalyzes the first step of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylethanolamine (PE) to phosphatidylmonomethylethanolamine (PMME)",CHO2,K16369,"ko00564,ko01100,ko01110,map00564,map01100,map01110",,0.807594171890645,2.255927124364229
g15572,102.146249889137,0.843333395310729,0.200050403107802,4.21560457869349,2.49109917768418e-05,0.0011715101910088,Rp_R20_pos_vs_Rp_R10_pos,"2D8G5@1|root,2TA37@2759|Eukaryota,394Y0@33154|Opisthokonta,3Q216@4751|Fungi,1GWTK@112252|Fungi incertae sedis",-,-,-,-,,0.843333395310729,4.603608981631081
g15631,199.361433320123,1.2840635547356,0.251221149278976,5.11128763808684,3.19970369056727e-07,5.0284387632501e-05,Rp_R20_pos_vs_Rp_R10_pos,"28JYB@1|root,2QSCR@2759|Eukaryota",wax ester synthase activity,-,-,-,,1.2840635547356,6.494890237776928
g15633,900.917198816502,0.770997452029336,0.252259549562467,3.05636576837863,0.0022403776942481,0.0242835376923614,Rp_R20_pos_vs_Rp_R10_pos,"KOG0118@1|root,KOG0988@1|root,KOG0118@2759|Eukaryota,KOG0988@2759|Eukaryota,38HE1@33154|Opisthokonta,3NV3Z@4751|Fungi,1GV8S@112252|Fungi incertae sedis",RNA dependent RNA polymerase,-,K11699,-,,0.770997452029336,2.649678759924556
g15634,1930.57966639463,1.1243078843884,0.188939018245315,5.95063896716463,2.67097677004493e-09,1.02729862544367e-06,Rp_R20_pos_vs_Rp_R10_pos,"2CF1D@1|root,2RURM@2759|Eukaryota,394JG@33154|Opisthokonta,3Q1NY@4751|Fungi,1GVBW@112252|Fungi incertae sedis",GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain,-,-,-,,1.1243078843884,8.573329889097748
g15663,4225.21753016963,1.34453514564108,0.346411941642629,3.88131869607471,0.0001038915894112,0.0030967332731996,Rp_R20_pos_vs_Rp_R10_pos,"COG1877@1|root,KOG1050@2759|Eukaryota,38CEK@33154|Opisthokonta,3NU3V@4751|Fungi,1GW5U@112252|Fungi incertae sedis",Glycosyltransferase family 20,-,-,-,COG1877,1.34453514564108,3.9834196095184073
g15676,42.6139061889723,0.709044405989431,0.225883308180313,3.13898539782067,0.0016953389569368,0.0200717437606028,Rp_R20_pos_vs_Rp_R10_pos,"2CNNX@1|root,2SASH@2759|Eukaryota,3AWQ8@33154|Opisthokonta,3Q1GY@4751|Fungi,1GUTB@112252|Fungi incertae sedis",Protein of unknown function (DUF3128),-,-,-,,0.709044405989431,2.7707434582807373
g15682,2527.3867183305,0.768075830835199,0.277365545190242,2.76918256126003,0.0056197136523532,0.0442181583926819,Rp_R20_pos_vs_Rp_R10_pos,"COG5070@1|root,KOG4711@1|root,KOG1444@2759|Eukaryota,KOG4711@2759|Eukaryota,38FCE@33154|Opisthokonta,3NWKQ@4751|Fungi,1GW67@112252|Fungi incertae sedis",Gdp-mannose transporter,VRG4,K15356,-,COG5070,0.768075830835199,2.2502858129667334
g15701,1070.95731199546,0.720434158315135,0.190583005831063,3.78015949099754,0.0001567279298708,0.0040206310808228,Rp_R20_pos_vs_Rp_R10_pos,"KOG2524@1|root,KOG2524@2759|Eukaryota,39J22@33154|Opisthokonta,3Q3EN@4751|Fungi,1GTJV@112252|Fungi incertae sedis","Potential Queuosine, Q, salvage protein family",-,-,-,,0.720434158315135,3.8048536027151787
g15753,15.8159362174364,1.28240673978214,0.437240336570042,2.93295616283267,0.0033575129476098,0.0313177312172591,Rp_R20_pos_vs_Rp_R10_pos,"2CBJV@1|root,2R6GY@2759|Eukaryota,38JXX@33154|Opisthokonta,3Q2XY@4751|Fungi,1GY6F@112252|Fungi incertae sedis",-,-,-,-,,1.28240673978214,2.473982303881988
g15815,24.5934276642056,2.20024646014763,0.549801443206795,4.00189284210384,6.28377581386135e-05,0.0021734787025794,Rp_R20_pos_vs_Rp_R10_pos,"2E5N6@1|root,2SCF8@2759|Eukaryota,3ACNH@33154|Opisthokonta,3P8FV@4751|Fungi,1GX7S@112252|Fungi incertae sedis",Hydrophobic surface binding protein A,-,-,-,,2.20024646014763,4.201779317670848
g15834,6358.34283091702,0.682018536540562,0.207366928457559,3.28894554986933,0.0010056347649934,0.0140116523379639,Rp_R20_pos_vs_Rp_R10_pos,"COG0149@1|root,KOG1643@2759|Eukaryota,38ETQ@33154|Opisthokonta,3NW35@4751|Fungi,1GSER@112252|Fungi incertae sedis",Triosephosphate isomerase,TPI1,K01803,"ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230",COG0149,0.682018536540562,2.9975597214161525
g15845,334.085922224781,0.702904571919581,0.20659603604872,3.40231393284729,0.000668178364903,0.010731622248985,Rp_R20_pos_vs_Rp_R10_pos,"KOG0800@1|root,KOG0800@2759|Eukaryota,3A4D0@33154|Opisthokonta,3P3YZ@4751|Fungi,1GU64@112252|Fungi incertae sedis","Zinc finger, C3HC4 type (RING finger)",-,-,-,,0.702904571919581,3.175107590588577
g15853,55.6998403621658,0.958858618658172,0.278487260167334,3.44309688738373,0.0005750932426209,0.0097219057003203,Rp_R20_pos_vs_Rp_R10_pos,"KOG1721@1|root,KOG1721@2759|Eukaryota,38BHN@33154|Opisthokonta,3P39J@4751|Fungi,1GTIG@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,,0.958858618658172,3.240261735357755
g15872,1648.74731981402,0.847463243468831,0.189095382709297,4.48167073847418,7.40609466677478e-06,0.0004917369967883,Rp_R20_pos_vs_Rp_R10_pos,"COG0488@1|root,KOG0062@2759|Eukaryota,38HM3@33154|Opisthokonta,3NVJB@4751|Fungi,1GT4A@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,K06158,-,COG0488,0.847463243468831,5.130410740977483
g15976,135.481771110898,0.852340358021491,0.284681970879686,2.9940089124285,0.0027533790158441,0.0276005139822679,Rp_R20_pos_vs_Rp_R10_pos,"KOG3764@1|root,KOG3764@2759|Eukaryota,39JDB@33154|Opisthokonta,3NY2M@4751|Fungi,1GVZN@112252|Fungi incertae sedis",MFS/sugar transport protein,-,-,-,,0.852340358021491,2.5601340017705536
g1602,1770.11835045579,1.61875221375799,0.570558577573237,2.83713588295008,0.0045520234545464,0.0384500229609196,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,1.61875221375799,2.341795508881475
g16039,307.7837422211,0.810370938276673,0.197005846470065,4.11343598576811,3.89813172241924e-05,0.0015865709213195,Rp_R20_pos_vs_Rp_R10_pos,"COG2761@1|root,2QTH7@2759|Eukaryota,39TRX@33154|Opisthokonta,3NY9M@4751|Fungi,1GXGS@112252|Fungi incertae sedis",DSBA-like thioredoxin domain,-,-,-,COG2761,0.810370938276673,4.409143489653165
g16154,11754.3033256012,0.983930017035039,0.250370699231307,3.92989283512775,8.49837290698388e-05,0.0027083886863468,Rp_R20_pos_vs_Rp_R10_pos,"COG5038@1|root,KOG1012@2759|Eukaryota,3AE96@33154|Opisthokonta,3P8UU@4751|Fungi,1GWY8@112252|Fungi incertae sedis",Protein kinase C conserved region 2 (CalB),-,-,-,COG5038,0.983930017035039,4.070664216069273
g16285,102.035185055934,0.751345373253239,0.243182581175385,3.08963483166323,0.002004027217364,0.0224559146643193,Rp_R20_pos_vs_Rp_R10_pos,"2BVY2@1|root,2RAI9@2759|Eukaryota,3AWXY@33154|Opisthokonta,3Q2N3@4751|Fungi,1GXUN@112252|Fungi incertae sedis",-,-,-,-,,0.751345373253239,2.698096384466105
g16312,2.71855712684301,4.08792737589032,1.24299954388897,3.28876015762679,0.0010062973581781,0.0140116523379639,Rp_R20_pos_vs_Rp_R10_pos,"29R3V@1|root,2RXA6@2759|Eukaryota,39U1P@33154|Opisthokonta,3P08U@4751|Fungi,1GVQ9@112252|Fungi incertae sedis",Fungal-type cellulose-binding domain,-,-,-,,4.08792737589032,2.997273667457422
g16399,3191.25174784577,0.936098208948995,0.31323805807898,2.98845617512086,0.0028039070889916,0.027900045550698,Rp_R20_pos_vs_Rp_R10_pos,"KOG3589@1|root,KOG3589@2759|Eukaryota,38GQ1@33154|Opisthokonta,3NUSG@4751|Fungi,1GTF3@112252|Fungi incertae sedis",Regulator of G protein signalling domain,SST2,K19838,"ko04011,map04011",,0.936098208948995,2.552236381364004
g16403,906.659112979068,0.779917236875677,0.208814193006788,3.7349819264935,0.0001877286689022,0.0044951638544242,Rp_R20_pos_vs_Rp_R10_pos,"COG1597@1|root,KOG0254@1|root,KOG0254@2759|Eukaryota,KOG1115@2759|Eukaryota,38BTE@33154|Opisthokonta,3NUAW@4751|Fungi,1GW1N@112252|Fungi incertae sedis",Fungal trichothecene efflux pump (TRI12),-,-,-,COG1597,0.779917236875677,3.72646939922056
g16450,410.90605210252,1.09967923990355,0.275450604728855,3.99229197912287,6.54377298513359e-05,0.0022404684904674,Rp_R20_pos_vs_Rp_R10_pos,"2D1PC@1|root,2SISD@2759|Eukaryota,39QS4@33154|Opisthokonta,3Q6TI@4751|Fungi,1GW6U@112252|Fungi incertae sedis",Putative methyltransferase,-,-,-,,1.09967923990355,4.184171775506343
g16472,85.1024423306459,0.701737415823659,0.235546688297887,2.9791860836362,0.0028901520133905,0.0284647673272176,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.701737415823659,2.539079314046065
g16495,553.584956293973,0.704583489939555,0.147978862554079,4.76137927930122,1.92274301903423e-06,0.0001841675425375,Rp_R20_pos_vs_Rp_R10_pos,"COG4702@1|root,2S03S@2759|Eukaryota,3A2EM@33154|Opisthokonta,3P3CR@4751|Fungi,1GU87@112252|Fungi incertae sedis",Haem-degrading,-,-,-,COG4702,0.704583489939555,5.716078756777263
g16529,341.09137798272,0.691194292345158,0.147554845509132,4.68432120924407,2.80889226362225e-06,0.0002392161230729,Rp_R20_pos_vs_Rp_R10_pos,"KOG4267@1|root,KOG4267@2759|Eukaryota,3A8MY@33154|Opisthokonta,3P79I@4751|Fungi,1GXD9@112252|Fungi incertae sedis",Transmembrane proteins 14C,-,-,-,,0.691194292345158,5.551464918047143
g16573,37.9268453037966,0.829526186505202,0.294480001923977,2.81691857201004,0.0048486816870764,0.0401298199736025,Rp_R20_pos_vs_Rp_R10_pos,"2CZ7S@1|root,2S8Y2@2759|Eukaryota,3APF4@33154|Opisthokonta,3PEUS@4751|Fungi,1GWZQ@112252|Fungi incertae sedis",DDE superfamily endonuclease,-,-,-,,0.829526186505202,2.314376326110063
g16621,1475.6837114358,0.706626571437935,0.250534517720012,2.82047590834423,0.0047952474028599,0.0397850469130447,Rp_R20_pos_vs_Rp_R10_pos,"COG0494@1|root,2QT89@2759|Eukaryota,38BE4@33154|Opisthokonta,3NYM0@4751|Fungi,1GSUF@112252|Fungi incertae sedis",Peptidase family M49,-,-,-,COG0494,0.706626571437935,2.3191889812096735
g16680,195.044835137404,0.612515042377535,0.167522371912502,3.65631787196432,0.0002558640483863,0.0054940502199283,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.612515042377535,3.5919907328089122
g16692,93.0959274497106,1.58723707207028,0.540619239111598,2.93596112983066,0.0033251598554156,0.0311018297689981,Rp_R20_pos_vs_Rp_R10_pos,"COG0753@1|root,KOG0047@2759|Eukaryota,38BMC@33154|Opisthokonta,3NUEX@4751|Fungi,1GVVM@112252|Fungi incertae sedis",serves to protect cells from the toxic effects of hydrogen peroxide,-,K03781,"ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014",COG0753,1.58723707207028,2.4781874713665606
g16713,130.553768835085,0.607221507373166,0.1767493576998,3.43549484578327,0.0005914727141585,0.0098997196063409,Rp_R20_pos_vs_Rp_R10_pos,"2DZNY@1|root,2S764@2759|Eukaryota,3A1JN@33154|Opisthokonta,3P38V@4751|Fungi,1GUTN@112252|Fungi incertae sedis",-,-,-,-,,0.607221507373166,3.2280652854633165
g16749,291.08699326649,0.926024101419855,0.182709616937838,5.06828330626356,4.01419628481228e-07,5.72984116175071e-05,Rp_R20_pos_vs_Rp_R10_pos,"KOG3504@1|root,KOG3504@2759|Eukaryota,3A882@33154|Opisthokonta,3P6WF@4751|Fungi,1GURG@112252|Fungi incertae sedis",Ribosomal L29e protein family,rpl29,K02905,"ko03010,map03010",,0.926024101419855,6.396401395344629
g16763,27.9784224962628,1.00918822557736,0.321809082591204,3.13598428438185,0.0017127838168993,0.0201839623167056,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,1.00918822557736,2.766297449090858
g16890,2827.85473104254,0.665463322179424,0.158754142685848,4.19178555545654,2.7676754444832e-05,0.0012578029951621,Rp_R20_pos_vs_Rp_R10_pos,"COG2058@1|root,KOG3449@2759|Eukaryota,3A5KC@33154|Opisthokonta,3P569@4751|Fungi,1GU9D@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337 large subunit ribosomal protein LP2 (109 aa),RPP2B,K02943,"ko03010,map03010",COG2058,0.665463322179424,4.557884839408273
g16892,1660.81659423025,0.625448904853137,0.181971083198814,3.43707853939517,0.0005880250677878,0.0098828193192298,Rp_R20_pos_vs_Rp_R10_pos,"COG1928@1|root,KOG3359@2759|Eukaryota,3AQJH@33154|Opisthokonta,3PFHN@4751|Fungi,1GW99@112252|Fungi incertae sedis",MIR domain,-,-,-,COG1928,0.625448904853137,3.2306041593492747
g16905,4170.56873175227,0.72003432504577,0.207951830871068,3.4625053409229,0.0005351712928337,0.0092837452775719,Rp_R20_pos_vs_Rp_R10_pos,"COG5091@1|root,KOG2513@1|root,KOG1309@2759|Eukaryota,KOG2513@2759|Eukaryota,38FVF@33154|Opisthokonta,3NW0E@4751|Fungi,1GT0J@112252|Fungi incertae sedis",Calcium-activated chloride channel,-,K19327,-,COG5091,0.72003432504577,3.271507190640627
g16938,87.7503265110533,0.750016080380554,0.230822032706377,3.24932620853674,0.0011567873911069,0.0155897098606027,Rp_R20_pos_vs_Rp_R10_pos,"28N8N@1|root,2QUTZ@2759|Eukaryota",-,-,-,-,,0.750016080380554,2.936746453800011
g17006,5323.41852116641,0.649883026726929,0.145475776488707,4.46729374754277,7.9215323551108e-06,0.0005097191723991,Rp_R20_pos_vs_Rp_R10_pos,"COG2163@1|root,KOG3418@2759|Eukaryota,3A1HM@33154|Opisthokonta,3P2YN@4751|Fungi,1GTXP@112252|Fungi incertae sedis",Ribosomal L27e protein family,RPL27B,K02901,"ko03010,map03010",COG2163,0.649883026726929,5.101190799597668
g17080,176.102431134859,1.25721954562322,0.251666143355486,4.99558474119963,5.86577589878996e-07,7.41748392048401e-05,Rp_R20_pos_vs_Rp_R10_pos,"2D8DW@1|root,2T9UW@2759|Eukaryota,394M3@33154|Opisthokonta,3Q1Q7@4751|Fungi,1GVHW@112252|Fungi incertae sedis",Putative methyltransferase,-,-,-,,1.25721954562322,6.231674533203071
g17095,1115.93059081542,0.640753716676731,0.126292316585445,5.07357639800059,3.90407626164258e-07,5.69292962210312e-05,Rp_R20_pos_vs_Rp_R10_pos,"COG0504@1|root,KOG2387@2759|Eukaryota,38H1I@33154|Opisthokonta,3NU1Q@4751|Fungi,1GV4J@112252|Fungi incertae sedis",Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen,URA7,K01937,"ko00240,ko01100,map00240,map01100",COG0504,0.640753716676731,6.408481707478945
g17099,398.092950752164,0.652377841788235,0.211408250493352,3.08586746385638,0.0020295926707026,0.0226779569142628,Rp_R20_pos_vs_Rp_R10_pos,"COG1215@1|root,KOG2571@2759|Eukaryota,38B4U@33154|Opisthokonta,3NTYK@4751|Fungi,1GVWR@112252|Fungi incertae sedis",Glycosyl transferase family group 2,CHS3,K00698,"ko00520,map00520",COG1215,0.652377841788235,2.6925911141146486
g17143,3449.90785356845,0.605403118979816,0.179807130728714,3.36695834323293,0.0007600216790904,0.0117058354205809,Rp_R20_pos_vs_Rp_R10_pos,"COG0526@1|root,KOG0191@2759|Eukaryota,38DXF@33154|Opisthokonta,3NY0R@4751|Fungi,1GTC3@112252|Fungi incertae sedis",Thioredoxin,tigA,K09584,"ko04141,map04141",COG0526,0.605403118979816,3.1191740195941398
g17147,3311.29150890075,0.607754545125044,0.137837397685824,4.40921372086779,1.03746602555243e-05,0.0006221419784592,Rp_R20_pos_vs_Rp_R10_pos,"COG2451@1|root,KOG0887@2759|Eukaryota,3A60A@33154|Opisthokonta,3P41A@4751|Fungi,1GTW2@112252|Fungi incertae sedis",Ribosomal protein L35Ae,RPL33B,K02917,"ko03010,map03010",COG2451,0.607754545125044,4.9840261164536495
g1718,1992.19202931784,0.726108939976337,0.206327513582549,3.51920559390558,0.000432841139747,0.0079902159030348,Rp_R20_pos_vs_Rp_R10_pos,"2BWW6@1|root,2S2E4@2759|Eukaryota,3A58D@33154|Opisthokonta,3Q2EH@4751|Fungi,1GXHQ@112252|Fungi incertae sedis",-,-,-,-,,0.726108939976337,3.3636714680586004
g17186,207.502999750652,1.12329634263028,0.220423211580862,5.09608917579085,3.46741841185237e-07,5.28429351803276e-05,Rp_R20_pos_vs_Rp_R10_pos,"293SQ@1|root,2RAPN@2759|Eukaryota,3AX3W@33154|Opisthokonta,3Q1XP@4751|Fungi,1GWEA@112252|Fungi incertae sedis","Arrestin (or S-antigen), N-terminal domain",-,-,-,,1.12329634263028,6.459993749057611
g17321,531.284934353302,2.64755238582952,0.64616037821849,4.09736108105082,4.17886796429115e-05,0.001671971760229,Rp_R20_pos_vs_Rp_R10_pos,"KOG1558@1|root,KOG1558@2759|Eukaryota,39UIU@33154|Opisthokonta,3NWTS@4751|Fungi,1GWMW@112252|Fungi incertae sedis",ZIP Zinc transporter,ZRT1,K14709,-,,2.64755238582952,4.3789413506284856
g17333,1731.93229855554,0.840242386333439,0.196889521760852,4.26758305276408,1.97602213475623e-05,0.0009865022820042,Rp_R20_pos_vs_Rp_R10_pos,"28N9Z@1|root,2QUVE@2759|Eukaryota,38U5R@33154|Opisthokonta,3NYEF@4751|Fungi,1GUAR@112252|Fungi incertae sedis",Regulator of chromosome condensation (RCC1) repeat,-,K15072,-,,0.840242386333439,4.704208194895836
g17441,2.99076275263635,2.96712721000636,1.02001303700284,2.90891106522014,0.0036269001891711,0.0330101661132959,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,2.96712721000636,2.440464395863919
g17463,4058.84182811696,0.921795773255648,0.260724916491771,3.53551085818353,0.0004069875188681,0.0077312371320889,Rp_R20_pos_vs_Rp_R10_pos,"KOG0766@1|root,KOG0766@2759|Eukaryota,39TKN@33154|Opisthokonta,3NYKI@4751|Fungi,1GWHB@112252|Fungi incertae sedis",Mitochondrial carrier protein,-,K15118,-,,0.921795773255648,3.390418909128162
g17514,44.4694491909898,0.731485315322846,0.215425484048848,3.39553752682752,0.0006849398371524,0.0109139037987214,Rp_R20_pos_vs_Rp_R10_pos,"2CR3V@1|root,2R6RQ@2759|Eukaryota,395TY@33154|Opisthokonta,3Q2XV@4751|Fungi,1GY6B@112252|Fungi incertae sedis",-,-,-,-,,0.731485315322846,3.1643475738217504
g17552,553.259598205583,0.943740087333259,0.178266603070182,5.29398143611742,1.19681587683887e-07,2.47533275588235e-05,Rp_R20_pos_vs_Rp_R10_pos,-,-,-,-,-,-,0.943740087333259,6.921972658134547
g17574,1837.4469739674,0.756321444188794,0.19462172578869,3.88611004821717,0.0001018633433885,0.0030633057969459,Rp_R20_pos_vs_Rp_R10_pos,"KOG0616@1|root,KOG0616@2759|Eukaryota,38C4N@33154|Opisthokonta,3NU4K@4751|Fungi",camp-dependent protein kinase,TPK2,K04345,"ko01522,ko04010,ko04014,ko04020,ko04024,ko04062,ko04113,ko04114,ko04138,ko04140,ko04211,ko04213,ko04261,ko04270,ko04310,ko04340,ko04341,ko04371,ko04530,ko04540,ko04611,ko04713,ko04714,ko04720,ko04723,ko04724,ko04725,ko04726,ko04727,ko04728,ko04740,ko04742,ko04750,ko04910,ko04911,ko04912,ko04913,ko04914,ko04915,ko04916,ko04918,ko04919,ko04921,ko04922,ko04923,ko04924,ko04925,ko04926,ko04927,ko04934,ko04961,ko04962,ko04970,ko04971,ko04976,ko05012,ko05020,ko05030,ko05031,ko05032,ko05110,ko05146,ko05165,ko05166,ko05169,ko05200,ko05203,ko05205,ko05414,map01522,map04010,map04014,map04020,map04024,map04062,map04113,map04114,map04138,map04140,map04211,map04213,map04261,map04270,map04310,map04340,map04341,map04371,map04530,map04540,map04611,map04713,map04714,map04720,map04723,map04724,map04725,map04726,map04727,map04728,map04740,map04742,map04750,map04910,map04911,map04912,map04913,map04914,map04915,map04916,map04918,map04919,map04921,map04922,map04923,map04924,map04925,map04926,map04927,map04934,map04961,map04962,map04970,map04971,map04976,map05012,map05020,map05030,map05031,map05032,map05110,map05146,map05165,map05166,map05169,map05200,map05203,map05205,map05414",,0.756321444188794,3.9919820733851803
g17658,3205.63531077962,0.929678537941666,0.237151902915628,3.92018164944863,8.84822498334775e-05,0.0027978888016766,Rp_R20_pos_vs_Rp_R10_pos,"COG0076@1|root,KOG1383@2759|Eukaryota,38HST@33154|Opisthokonta,3NUJY@4751|Fungi,1GS7R@112252|Fungi incertae sedis",Pyridoxal-dependent decarboxylase conserved domain,-,K01580,"ko00250,ko00410,ko00430,ko00650,ko01100,ko01110,ko01120,ko02024,ko04727,ko04940,map00250,map00410,map00430,map00650,map01100,map01110,map01120,map02024,map04727,map04940",COG0076,0.929678537941666,4.053143843116206
g17660,75.5412728487318,0.999544980440512,0.292446895116641,3.41786832799797,0.0006311363222734,0.0103165339646448,Rp_R20_pos_vs_Rp_R10_pos,"2EN9H@1|root,2SRRY@2759|Eukaryota",-,-,-,-,,0.999544980440512,3.199876825198412
