Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,COG,Description,Name,KO,KEGG_Pathway,COG_root,abs_log2FoldChange,-log10(pvalue)
g12323,3572.24910941599,-0.606062631493715,0.188772165007029,-3.21055083238117,0.001324808348077,0.0124503058772778,Rp_R10_pos_vs_pIND,"2D0C8@1|root,2SDNC@2759|Eukaryota,3ADRP@33154|Opisthokonta,3Q20Z@4751|Fungi,1GWT6@112252|Fungi incertae sedis",Ricin-type beta-trefoil lectin domain-like,-,-,-,,0.606062631493715,2.877846943910378
g12328,1124.80404827509,-0.695325912312108,0.238826594189716,-2.91142581784575,0.0035978332867072,0.0259828758937005,Rp_R10_pos_vs_pIND,"2F9E3@1|root,2TAJK@2759|Eukaryota,3AVYR@33154|Opisthokonta,3Q2PX@4751|Fungi,1GXWR@112252|Fungi incertae sedis",-,-,-,-,,0.695325912312108,2.443958964487011
g12332,542.842573927418,1.77690222235742,0.288802476136037,6.15265577404686,7.61960691189335e-10,1.6563793974834e-07,Rp_R10_pos_vs_pIND,"2EX3U@1|root,2SYUG@2759|Eukaryota,3AIKQ@33154|Opisthokonta,3PC4W@4751|Fungi,1GWJN@112252|Fungi incertae sedis",CotH kinase protein,-,-,-,,1.77690222235742,9.118067432912248
g12333,319.245182533421,0.624122590775216,0.187397187580002,3.33048002926281,0.0008669638233297,0.0090309430986829,Rp_R10_pos_vs_pIND,"2CZ5R@1|root,2RAK2@2759|Eukaryota,3AWZM@33154|Opisthokonta,3Q1SE@4751|Fungi,1GVTJ@112252|Fungi incertae sedis",-,-,-,-,,0.624122590775216,3.061999024387782
g12339,23.7669567224186,2.74925161942055,0.698778637384748,3.93436701171906,8.34162393202265e-05,0.0015317413706575,Rp_R10_pos_vs_pIND,"COG5036@1|root,COG5264@1|root,KOG1161@2759|Eukaryota,KOG4580@2759|Eukaryota,38D0A@33154|Opisthokonta,3NU6V@4751|Fungi,1GWNB@112252|Fungi incertae sedis",Domain of unknown function (DUF202),-,-,-,"COG5036,COG5264",2.74925161942055,4.07874939347951
g12341,342.822525820666,1.39665441610265,0.247865132322009,5.63473532165956,1.75327402140983e-08,2.27302471173259e-06,Rp_R10_pos_vs_pIND,"COG5036@1|root,COG5264@1|root,KOG1161@2759|Eukaryota,KOG4580@2759|Eukaryota,38D0A@33154|Opisthokonta,3NU6V@4751|Fungi,1GVEV@112252|Fungi incertae sedis",VTC domain,-,-,-,"COG5036,COG5264",1.39665441610265,7.756150202168652
g12372,27.5640097132412,1.20192573713072,0.352523093494073,3.40949503539667,0.0006508326247011,0.0073552002731171,Rp_R10_pos_vs_pIND,"COG2132@1|root,KOG1263@2759|Eukaryota,38CZM@33154|Opisthokonta,3NVC3@4751|Fungi,1GVQT@112252|Fungi incertae sedis",Multicopper oxidase,-,K00423,"ko00053,ko01100,map00053,map01100",COG2132,1.20192573713072,3.1865306850336834
g12376,22.7538057440616,1.0293027302583,0.352511285541108,2.91991426225776,0.003501276981415,0.0254564128098086,Rp_R10_pos_vs_pIND,"2CZWY@1|root,2SBZF@2759|Eukaryota,3AX84@33154|Opisthokonta,3Q23N@4751|Fungi,1GWYG@112252|Fungi incertae sedis",function. Source PGD,-,-,-,,1.0293027302583,2.455773531410932
g1241,108.845210536378,3.83309279954093,0.814342592170962,4.70697816421742,2.51415826454725e-06,0.0001114974255545,Rp_R10_pos_vs_pIND,"293H0@1|root,2RADY@2759|Eukaryota,3AWTA@33154|Opisthokonta,3Q2UV@4751|Fungi,1GY2N@112252|Fungi incertae sedis",-,-,-,-,,3.83309279954093,5.599607387248253
g12426,142.83775258238,-0.977731010860182,0.244431735592769,-4.00001664468444,6.33380286907914e-05,0.0012597945614182,Rp_R10_pos_vs_pIND,"2CYG4@1|root,2S45T@2759|Eukaryota,3A2H5@33154|Opisthokonta,3P2CC@4751|Fungi,3QVD9@4890|Ascomycota,20XM1@147548|Leotiomycetes",Domain of unknown function (DUF4112),-,-,-,,0.977731010860182,4.198335457573425
g12444,48.8395859151057,0.696277014759564,0.180092304162293,3.86622303489494,0.0001105338603433,0.0019168406192177,Rp_R10_pos_vs_pIND,"COG0526@1|root,KOG0907@2759|Eukaryota,3A886@33154|Opisthokonta,3P5A0@4751|Fungi,3QX8W@4890|Ascomycota,3RWEQ@4891|Saccharomycetes",Thioredoxin,TRX3,K03671,"ko04621,ko05418,map04621,map05418",COG0526,0.696277014759564,3.9565046621812203
g12449,576.704495978329,1.28344369738832,0.204875390950414,6.26450883844296,3.740023488355e-10,9.93691919665285e-08,Rp_R10_pos_vs_pIND,"2F98X@1|root,2TAE8@2759|Eukaryota,395CG@33154|Opisthokonta,3Q2G5@4751|Fungi,1GXK7@112252|Fungi incertae sedis",-,-,-,-,,1.28344369738832,9.427125670304617
g1245,160.510279716116,1.64038166953727,0.318542706586598,5.14964441382154,2.60980763995952e-07,1.89923013946679e-05,Rp_R10_pos_vs_pIND,"29MFD@1|root,2RURE@2759|Eukaryota,38WI0@33154|Opisthokonta,3PZWJ@4751|Fungi,1GWCB@112252|Fungi incertae sedis",Diaphanous GTPase-binding Domain,-,-,-,,1.64038166953727,6.583391501850532
g12450,220.418768024302,1.0102031659553,0.386681050954908,2.61249720786835,0.0089883426511861,0.0494221058242659,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,1.0102031659553,2.0463203798796523
g12504,33.2085050088424,4.04351340990122,0.870058177381633,4.64740578850696,3.36135527364733e-06,0.000138316877331,Rp_R10_pos_vs_pIND,"COG5020@1|root,KOG4472@2759|Eukaryota,38CI7@33154|Opisthokonta,3NUKP@4751|Fungi",glycosyltransferase family 15 protein,-,K10967,"ko00514,map00514",COG5020,4.04351340990122,5.47348558296926
g12516,620.269253445118,-0.776327524224125,0.249926982017751,-3.10621733578564,0.0018949738266387,0.0161832268742432,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.776327524224125,2.7223967841259276
g12568,632.687197933887,-0.601715770072933,0.167353404056296,-3.59547971830033,0.0003237943552417,0.0043593154323172,Rp_R10_pos_vs_pIND,"2CDWJ@1|root,2RAPC@2759|Eukaryota,3AX3G@33154|Opisthokonta,3Q2VZ@4751|Fungi,1GY3X@112252|Fungi incertae sedis",-,-,-,-,,0.601715770072933,3.4897307266411683
g12581,134.95536281885,0.722169432844166,0.151840228022767,4.75611399066053,1.97355059148707e-06,9.33979324600375e-05,Rp_R10_pos_vs_pIND,"2BY58@1|root,2RA0M@2759|Eukaryota,3AWEP@33154|Opisthokonta,3Q2T7@4751|Fungi,1GY0T@112252|Fungi incertae sedis",-,-,-,-,,0.722169432844166,5.704751736092867
g12587,38.6697142158248,0.659026442050126,0.213400680809463,3.0882115256162,0.002013650869314,0.0169483138178312,Rp_R10_pos_vs_pIND,"COG1960@1|root,COG5050@1|root,COG5274@1|root,KOG0140@2759|Eukaryota,KOG0537@2759|Eukaryota,KOG2877@2759|Eukaryota,38F88@33154|Opisthokonta,3NVFK@4751|Fungi,1GT3E@112252|Fungi incertae sedis","Acyl-CoA dehydrogenase, N-terminal domain",-,-,-,"COG1960,COG5050,COG5274",0.659026442050126,2.696015826073462
g12593,70.4301453522829,0.646651379491617,0.221004453415865,2.92596537986866,0.0034338914841565,0.0250936429984834,Rp_R10_pos_vs_pIND,"COG5347@1|root,KOG0521@2759|Eukaryota,38GBR@33154|Opisthokonta,3NW20@4751|Fungi,1GT30@112252|Fungi incertae sedis","Putative GTP-ase activating proteins for the small GTPase, ARF",-,K12488,"ko04144,ko04666,map04144,map04666",COG5347,0.646651379491617,2.464213433280133
g1260,635.765978256049,1.41722287823557,0.317645301414182,4.46165226410079,8.13301263458593e-06,0.0002701088964643,Rp_R10_pos_vs_pIND,"KOG1721@1|root,KOG1721@2759|Eukaryota,3A8Y9@33154|Opisthokonta,3P77V@4751|Fungi,1GW8V@112252|Fungi incertae sedis","Zinc finger, C2H2 type",-,-,-,,1.41722287823557,5.089748553025477
g12601,50.2388849744223,1.47129871060315,0.312626182812699,4.70625555852639,2.52308193137186e-06,0.0001114974255545,Rp_R10_pos_vs_pIND,"2CZWY@1|root,2SBZF@2759|Eukaryota,3AX84@33154|Opisthokonta,3Q23N@4751|Fungi,1GWYG@112252|Fungi incertae sedis",function. Source PGD,-,-,-,,1.47129871060315,5.598068646523663
g12602,181.713547757255,1.39842160000788,0.272621051041431,5.12954371889408,2.90445313557448e-07,2.0629285785709e-05,Rp_R10_pos_vs_pIND,"2CZWY@1|root,2SBZF@2759|Eukaryota,3AX84@33154|Opisthokonta,3Q23N@4751|Fungi,1GWYG@112252|Fungi incertae sedis",function. Source PGD,-,-,-,,1.39842160000788,6.536935626633303
g12607,104.619699574506,0.804537509060086,0.199140068369835,4.040058415396,5.34378899777092e-05,0.0011005006423932,Rp_R10_pos_vs_pIND,"COG1723@1|root,KOG2861@2759|Eukaryota",positive regulation of mitochondrial translation,-,-,-,COG1723,0.804537509060086,4.27215069853268
g1262,90.0070727170759,0.711380816139772,0.184134207058217,3.86338219011559,0.0001118278373949,0.0019361600068992,Rp_R10_pos_vs_pIND,"COG0318@1|root,KOG1176@2759|Eukaryota,38D90@33154|Opisthokonta,3NWZC@4751|Fungi",Phenylacetyl-CoA ligase,-,-,-,COG0318,0.711380816139772,3.9514500737113987
g12642,416.905157879553,-0.909143681276472,0.291225519298403,-3.12178576749286,0.0017975769465269,0.0154644268721604,Rp_R10_pos_vs_pIND,"2CYG4@1|root,2S45T@2759|Eukaryota,3A8KU@33154|Opisthokonta,3P7NU@4751|Fungi,1GV2R@112252|Fungi incertae sedis",Domain of unknown function (DUF4112),-,-,-,,0.909143681276472,2.745312510270924
g12643,3710.14963102257,-0.814293354716311,0.282770996629043,-2.87969192181528,0.0039806393638015,0.027941076238869,Rp_R10_pos_vs_pIND,"COG0288@1|root,KOG2444@1|root,KOG1578@2759|Eukaryota,KOG2444@2759|Eukaryota,39UQV@33154|Opisthokonta,3NY5B@4751|Fungi,1GTC8@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,K01673,"ko00910,map00910",COG0288,0.814293354716311,2.4000471666524175
g12699,407.506468500709,-0.762019251250221,0.193409415463172,-3.93992841261299,8.15059272882631e-05,0.0015051212133442,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.762019251250221,4.088810807272505
g12705,373.845002908561,1.5352163213919,0.271066109663779,5.66362325152386,1.48209625793682e-08,1.97346404983667e-06,Rp_R10_pos_vs_pIND,"KOG4091@1|root,KOG4091@2759|Eukaryota,38EMI@33154|Opisthokonta,3NX1W@4751|Fungi",cp2 transcription factor,-,-,-,,1.5352163213919,7.829123589249244
g12712,9.17620327644838,1.29316800548514,0.415220202391665,3.11441494907161,0.0018431008480866,0.0157903556336277,Rp_R10_pos_vs_pIND,"KOG2169@1|root,KOG2169@2759|Eukaryota",SUMO transferase activity,-,-,-,,1.29316800548514,2.7344509010428535
g12717,257.051773854388,0.852988995836814,0.149599767998078,5.70180694296112,1.18544042759674e-08,1.69012151684931e-06,Rp_R10_pos_vs_pIND,"COG0006@1|root,KOG2413@2759|Eukaryota,38B6V@33154|Opisthokonta,3NU3T@4751|Fungi,1GS52@112252|Fungi incertae sedis",Creatinase/Prolidase N-terminal domain,AMPP,K01262,-,COG0006,0.852988995836814,7.926120265908548
g12743,63.9642167472985,0.965440780331487,0.303390643811136,3.18217057785238,0.001461756988552,0.0132848277663124,Rp_R10_pos_vs_pIND,"2F9B9@1|root,2TAGM@2759|Eukaryota,395FF@33154|Opisthokonta,3Q2IX@4751|Fungi,1GXQ8@112252|Fungi incertae sedis",-,-,-,-,,0.965440780331487,2.8351248211559326
g12751,268.523881312455,0.743273604249832,0.270695973749463,2.74578743804204,0.0060365861224981,0.0374606026361828,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.743273604249832,2.219208599014326
g12759,1112.78027366288,0.63855188602227,0.157635663220399,4.05080850980705,5.10409653763743e-05,0.0010664588503543,Rp_R10_pos_vs_pIND,"COG0561@1|root,KOG3189@2759|Eukaryota,38BMK@33154|Opisthokonta,3NUGP@4751|Fungi,1GSQM@112252|Fungi incertae sedis",Involved in the synthesis of the GDP-mannose and dolichol-phosphate-mannose required for a number of critical mannosyl transfer reactions,PMM1,K17497,"ko00051,ko00520,ko01100,ko01110,ko01130,map00051,map00520,map01100,map01110,map01130",COG0561,0.63855188602227,4.292081120069272
g12761,221.075980008763,0.653942671953287,0.228460858416105,2.86238385203927,0.004204673382318,0.0290214162478726,Rp_R10_pos_vs_pIND,"2CH03@1|root,2S0IB@2759|Eukaryota,3A1MM@33154|Opisthokonta,3P3M6@4751|Fungi,1GTCE@112252|Fungi incertae sedis",START domain,-,-,-,,0.653942671953287,2.3762677344121346
g12779,18.5873833278664,-2.16020730046424,0.639375689176282,-3.37861970205228,0.0007285070916897,0.0079827907944269,Rp_R10_pos_vs_pIND,"COG1902@1|root,KOG0134@2759|Eukaryota,39RM1@33154|Opisthokonta,3NUUE@4751|Fungi,1GSBW@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG1902,2.16020730046424,3.1375662162114746
g12780,7928.51277910735,-1.05586062110444,0.22607291415894,-4.67044283050254,3.00551121808447e-06,0.0001291050038411,Rp_R10_pos_vs_pIND,"COG1902@1|root,KOG0134@2759|Eukaryota,39RM1@33154|Opisthokonta,3NUUE@4751|Fungi,1GSBW@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG1902,1.05586062110444,5.522081646686185
g12781,668.572805184683,-1.81377187267717,0.689733634584662,-2.62967003743318,0.0085467778280149,0.0478499494372294,Rp_R10_pos_vs_pIND,"28RQ9@1|root,2QYDH@2759|Eukaryota,38E67@33154|Opisthokonta,3NV0P@4751|Fungi,1GRYY@112252|Fungi incertae sedis",Protein of unknown function (DUF4449),-,-,-,,1.81377187267717,2.0681975853027357
g12791,1118.58826553829,1.12827642880322,0.196939880612138,5.72903987397706,1.01000654081489e-08,1.5200245290124e-06,Rp_R10_pos_vs_pIND,"28PEI@1|root,2QW2C@2759|Eukaryota,398TP@33154|Opisthokonta,3NX9A@4751|Fungi,1GVXU@112252|Fungi incertae sedis",KilA-N,stuA,K12763,"ko04113,map04113",,1.12827642880322,7.995675813711797
g12801,9.93767581285888,1.55268648917784,0.398315532447232,3.89813191476167,9.69376085864286e-05,0.0017356025577275,Rp_R10_pos_vs_pIND,"2CYJV@1|root,2S4UE@2759|Eukaryota,3A98U@33154|Opisthokonta",-,-,-,-,,1.55268648917784,4.01350769835917
g12810,719.907374980229,-0.823867842719248,0.271786008301506,-3.03131072812729,0.0024349452563688,0.0195022169193578,Rp_R10_pos_vs_pIND,"KOG1414@1|root,KOG1414@2759|Eukaryota,39QGM@33154|Opisthokonta,3NVG8@4751|Fungi,1GX9P@112252|Fungi incertae sedis",basic region leucin zipper,SKO1,K09051,"ko04011,map04011",,0.823867842719248,2.6135107983607253
g12816,19.4694842258374,1.694358061203,0.353286582607856,4.79598757670261,1.6187531301495e-06,7.91754229862443e-05,Rp_R10_pos_vs_pIND,"COG0507@1|root,KOG0987@2759|Eukaryota,37I5H@33090|Viridiplantae,3GC0A@35493|Streptophyta",Belongs to the helicase family,-,-,-,COG0507,1.694358061203,5.79081937878759
g12817,18.283914940052,1.01379563041341,0.301118634737526,3.3667648343886,0.0007605551522086,0.0082412906416395,Rp_R10_pos_vs_pIND,"COG0507@1|root,KOG0987@2759|Eukaryota,38G2J@33154|Opisthokonta,3NTVV@4751|Fungi,3R14Z@4890|Ascomycota,21DC6@147550|Sordariomycetes",Helitron helicase-like domain at N-terminus,-,-,-,COG0507,1.01379563041341,3.118869287289642
g12819,14.4085578183785,1.5259411691246,0.503797919377111,3.02887548843245,0.0024546582701278,0.019623588644659,Rp_R10_pos_vs_pIND,"2CZWY@1|root,2SBZF@2759|Eukaryota,3AX84@33154|Opisthokonta,3Q23N@4751|Fungi,1GWYG@112252|Fungi incertae sedis",function. Source PGD,-,-,-,,1.5259411691246,2.610008960456697
g12864,2291.68308664806,-0.714057986755601,0.187085644568704,-3.8167438683056,0.0001352244164233,0.0022265988262024,Rp_R10_pos_vs_pIND,"2CGBI@1|root,2TIGZ@2759|Eukaryota,3AXAY@33154|Opisthokonta,3Q27V@4751|Fungi,1GX5N@112252|Fungi incertae sedis",NUDIX domain,-,-,-,,0.714057986755601,3.8689448841302125
g1290,452.896860388726,1.47811460769433,0.277139961871571,5.33345894151239,9.63593590000884e-08,8.7499990086114e-06,Rp_R10_pos_vs_pIND,"COG1215@1|root,KOG2571@2759|Eukaryota,38B4U@33154|Opisthokonta,3NTYK@4751|Fungi,1GVNB@112252|Fungi incertae sedis",Glycosyltransferase like family 2,CHS3,K00698,"ko00520,map00520",COG1215,1.47811460769433,7.016106097669652
g12911,1.73649122785319,-4.16611339269755,1.21832889092671,-3.41953098520765,0.0006272918800091,0.0071693831915432,Rp_R10_pos_vs_pIND,"28N8N@1|root,2QUTZ@2759|Eukaryota,39XUZ@33154|Opisthokonta,3P1DR@4751|Fungi",Encoded by,-,-,-,,4.16611339269755,3.2025303341589275
g12946,22.7226998404424,1.08893300601721,0.279798218931134,3.89185109961411,9.94822953695944e-05,0.0017679260765062,Rp_R10_pos_vs_pIND,"2DA7S@1|root,2TI1D@2759|Eukaryota,3AX88@33154|Opisthokonta,3Q23V@4751|Fungi,1GWZ1@112252|Fungi incertae sedis",-,-,-,-,,1.08893300601721,4.002254202746208
g12965,940.228255623328,-1.92039272893239,0.732000506718469,-2.62348551852981,0.0087035144976618,0.048250472824364,Rp_R10_pos_vs_pIND,"2E835@1|root,2SEKR@2759|Eukaryota,3AC5S@33154|Opisthokonta,3P9IK@4751|Fungi,1GXQ6@112252|Fungi incertae sedis",-,-,-,-,,1.92039272893239,2.0603053429293516
g12971,1495.57313633969,-0.695061510243457,0.221448464296291,-3.13870548821457,0.0016969590766351,0.0147556591063694,Rp_R10_pos_vs_pIND,"COG1791@1|root,KOG2107@2759|Eukaryota,3A1M2@33154|Opisthokonta,3P21X@4751|Fungi,1GTSA@112252|Fungi incertae sedis","Catalyzes the formation of formate and 2-keto-4- methylthiobutyrate (KMTB) from 1,2-dihydroxy-3-keto-5- methylthiopentene (DHK-MTPene)",ADI1,K08967,"ko00270,ko01100,map00270,map01100",COG1791,0.695061510243457,2.7703286308737542
g12974,559.488630210492,1.24488301363678,0.252717177143429,4.92599287356812,8.39330565960487e-07,4.64350465553615e-05,Rp_R10_pos_vs_pIND,"KOG1721@1|root,KOG1721@2759|Eukaryota,3A8Y9@33154|Opisthokonta,3P77V@4751|Fungi,1GWPG@112252|Fungi incertae sedis","Zinc finger, C2H2 type",-,-,-,,1.24488301363678,6.076066960866092
g12980,34.0411808802317,2.84060384458476,0.681180784622366,4.17011740306142,3.04442761149011e-05,0.0007184114761719,Rp_R10_pos_vs_pIND,"2C17C@1|root,2S4YJ@2759|Eukaryota,3A72B@33154|Opisthokonta,3P56C@4751|Fungi,1GV5S@112252|Fungi incertae sedis",-,-,-,-,,2.84060384458476,4.516494347871292
g12984,1387.90373299587,0.664360998490098,0.117531122959969,5.65263890753751,1.58003014543533e-08,2.07340419267767e-06,Rp_R10_pos_vs_pIND,"KOG2053@1|root,KOG2053@2759|Eukaryota,38CGC@33154|Opisthokonta,3NW5W@4751|Fungi,1GT3D@112252|Fungi incertae sedis",N-acetyltransferase B complex (NatB) non catalytic subunit,MDM20,K17973,-,,0.664360998490098,7.801334627051067
g12992,186.562065693107,1.08229853408074,0.238977183217533,4.52887811090971,5.92976918616739e-06,0.0002137597364413,Rp_R10_pos_vs_pIND,"KOG0598@1|root,KOG0598@2759|Eukaryota,39TUW@33154|Opisthokonta,3NX4Y@4751|Fungi,1GVH1@112252|Fungi incertae sedis","Serine/Threonine protein kinases, catalytic domain",-,K13303,"ko04068,ko04151,map04068,map04151",,1.08229853408074,5.2269622110412595
g13025,115.548835972622,0.953264360263577,0.264349089154243,3.60608150122039,0.0003108555409913,0.0042368094348791,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.953264360263577,3.507441386939871
g13026,3.16776103705821,4.87822957502011,1.01884440484755,4.78800251717535,1.68449536257413e-06,8.20181554252442e-05,Rp_R10_pos_vs_pIND,"2D8G9@1|root,2TA3N@2759|Eukaryota,394YM@33154|Opisthokonta,3Q21Z@4751|Fungi,1GWUZ@112252|Fungi incertae sedis",-,-,-,-,,4.87822957502011,5.773530180296538
g1304,26.5933126289382,3.47763619757198,0.974823330004844,3.5674527789099,0.0003604683125669,0.0047010126381665,Rp_R10_pos_vs_pIND,"COG0726@1|root,2QRIP@2759|Eukaryota,39UFN@33154|Opisthokonta,3NWJ2@4751|Fungi,1GWH8@112252|Fungi incertae sedis",Glycosyl hydrolase family 57,CDA2,K01452,"ko00520,ko01100,map00520,map01100",COG0726,3.47763619757198,3.443132906484614
g13057,176.578115987461,0.658046751202407,0.201326985397897,3.26854718408395,0.0010810115154077,0.0106570997815346,Rp_R10_pos_vs_pIND,"KOG4164@1|root,KOG4164@2759|Eukaryota,398B7@33154|Opisthokonta,3P2VI@4751|Fungi,1GTZ5@112252|Fungi incertae sedis","domain present in cyclins, TFIIB and Retinoblastoma",-,-,-,,0.658046751202407,2.9661696797271855
g13062,48.9739417190939,1.00384962235782,0.365802714243847,2.74423776333339,0.0060651591316077,0.0375354378745403,Rp_R10_pos_vs_pIND,"2DKYR@1|root,2S63V@2759|Eukaryota,3A7H5@33154|Opisthokonta,3P555@4751|Fungi",Spizellomyces punctatus DAOM BR117,-,-,-,,1.00384962235782,2.21715780006163
g1307,13.4492610391677,1.89503356196308,0.72035451078441,2.63069576658795,0.0085210277703391,0.0477554788139244,Rp_R10_pos_vs_pIND,"KOG2562@1|root,KOG2562@2759|Eukaryota,38EFV@33154|Opisthokonta,3P3GS@4751|Fungi,1GUX9@112252|Fungi incertae sedis",EF-hand domain pair,-,-,-,,1.89503356196308,2.0695080193099282
g13083,50.6507599284449,0.869959292775375,0.2818424107437,3.08668695559269,0.0020240062448932,0.0170084491981054,Rp_R10_pos_vs_pIND,"2D8G5@1|root,2TA37@2759|Eukaryota,394Y0@33154|Opisthokonta,3Q216@4751|Fungi,1GWTK@112252|Fungi incertae sedis",-,-,-,-,,0.869959292775375,2.6937881518527558
g13089,102.142396555451,1.38757635013483,0.348927025055832,3.97669498346483,6.98797038182961e-05,0.0013481496199836,Rp_R10_pos_vs_pIND,"COG0598@1|root,2QPTQ@2759|Eukaryota,38FZW@33154|Opisthokonta,3NTYW@4751|Fungi,1GV5F@112252|Fungi incertae sedis",CorA-like Mg2+ transporter protein,MNR2,K16073,-,COG0598,1.38757635013483,4.155648944421108
g13104,100.406782842188,0.641062518408352,0.213563360992788,3.00174391069823,0.0026843789396631,0.0209752428551121,Rp_R10_pos_vs_pIND,"KOG1721@1|root,KOG1721@2759|Eukaryota,3AXA7@33154|Opisthokonta,3Q26V@4751|Fungi,1GX3X@112252|Fungi incertae sedis","Zinc finger, C2H2 type",-,-,-,,0.641062518408352,2.571156177106521
g13145,19.8156790134523,1.51444486039942,0.554831663944463,2.72955737535379,0.0063419412189779,0.0386642824287885,Rp_R10_pos_vs_pIND,"COG1785@1|root,KOG4126@2759|Eukaryota,38GD6@33154|Opisthokonta,3NU5V@4751|Fungi,1GSSH@112252|Fungi incertae sedis",Mortierella verticillata NRRL 6337,-,-,-,COG1785,1.51444486039942,2.19777778759935
g13148,63.4422893165023,0.663448756689322,0.246760378058055,2.68863567931977,0.0071744673016415,0.0422439701227435,Rp_R10_pos_vs_pIND,"2F63C@1|root,2T756@2759|Eukaryota,391BN@33154|Opisthokonta,3Q2SW@4751|Fungi,1GY0E@112252|Fungi incertae sedis",FAM72 protein,-,-,-,,0.663448756689322,2.1442103394087577
g13216,20.3532016859819,2.46017630909886,0.59556855284363,4.13080290648724,3.61498421290512e-05,0.0008155225896746,Rp_R10_pos_vs_pIND,"KOG1339@1|root,KOG1339@2759|Eukaryota,39ZWM@33154|Opisthokonta,3NXD8@4751|Fungi,1GV06@112252|Fungi incertae sedis",Xylanase inhibitor N-terminal,-,-,-,,2.46017630909886,4.441893594984433
g13219,1680.12380934079,0.895536023904625,0.245260364675673,3.65136872029389,0.0002608464264355,0.0037127486397611,Rp_R10_pos_vs_pIND,"KOG1721@1|root,KOG1721@2759|Eukaryota,3A3IM@33154|Opisthokonta,3P3UX@4751|Fungi,1GWAY@112252|Fungi incertae sedis",C2H2-type zinc finger,-,-,-,,0.895536023904625,3.583615108682737
g13233,328.195807033697,1.3709501863957,0.293846998334149,4.66552387524039,3.0783174850863e-06,0.0001311850902901,Rp_R10_pos_vs_pIND,"2F91I@1|root,2TA4D@2759|Eukaryota,394ZT@33154|Opisthokonta,3Q236@4751|Fungi,1GWXQ@112252|Fungi incertae sedis",-,-,-,-,,1.3709501863957,5.511686590836402
g13247,452.715449061158,0.720506257090268,0.20725276112108,3.47646155927128,0.0005080770581638,0.0061325442337315,Rp_R10_pos_vs_pIND,"COG0466@1|root,KOG2004@2759|Eukaryota,38E0Y@33154|Opisthokonta,3NUKI@4751|Fungi,1GV9C@112252|Fungi incertae sedis",Subunit ChlI of Mg-chelatase,-,K01338,"ko04112,map04112",COG0466,0.720506257090268,3.2940704148866153
g13253,31.7760597340285,0.896001105764444,0.326065869918688,2.74791441983144,0.0059975661308261,0.0373693169373219,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,0.896001105764444,2.2220249546824293
g13279,319.334733976425,0.627642175522121,0.171411782674509,3.66160462092586,0.0002506404675776,0.0036014193647624,Rp_R10_pos_vs_pIND,"28P6R@1|root,2T8SU@2759|Eukaryota,393DE@33154|Opisthokonta,3Q17H@4751|Fungi,1GVD9@112252|Fungi incertae sedis",zinc finger,-,-,-,,0.627642175522121,3.6009488079357106
g133,2.29609943524561,2.2459824310709,0.777594922233185,2.88837075301448,0.0038724313552883,0.02738698494813,Rp_R10_pos_vs_pIND,"COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta",retrotransposable element Tf2 155 kDa protein type 1-like,-,-,-,COG2801,2.2459824310709,2.4120162720280804
g13335,39.3527704250275,1.11061504573557,0.294394942042591,3.77253439896018,0.0001615976785015,0.0025534094266023,Rp_R10_pos_vs_pIND,"COG0249@1|root,KOG0221@2759|Eukaryota,38FDG@33154|Opisthokonta,3NVR7@4751|Fungi,1GWMC@112252|Fungi incertae sedis",DNA-binding domain of DNA mismatch repair MUTS family,-,K08741,-,COG0249,1.11061504573557,3.791564882554194
g13385,18.2763126493239,3.6502689135324,0.419253620450498,8.70658888910751,3.13156391766929e-18,6.43706500026652e-15,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,3.6502689135324,17.504238719582098
g13386,31.5481504290394,3.53067008073859,0.34392016174255,10.2659584214245,1.00319804279171e-24,2.69872813486504e-21,Rp_R10_pos_vs_pIND,"2CNE1@1|root,2QVJ3@2759|Eukaryota,39SZA@33154|Opisthokonta,3PN9N@4751|Fungi,3R28N@4890|Ascomycota,217X0@147550|Sordariomycetes",MULE transposase domain protein,-,-,-,,3.53067008073859,23.998613323807607
g13387,127.735457091857,3.53405185797257,0.265530668922198,13.3093923663035,2.0413515070375398e-40,1.09829814457387e-36,Rp_R10_pos_vs_pIND,-,-,-,-,-,-,3.53405185797257,39.69008220624782
g13388,114.105001286225,0.88973716882444,0.182642098158731,4.87147912663151,1.10765866770421e-06,5.84262798717213e-05,Rp_R10_pos_vs_pIND,"28N8N@1|root,2QUTZ@2759|Eukaryota",-,-,-,-,,0.88973716882444,5.955594049689341
